"('face', 0.9839726090431213, (549.018798828125, 320.7461853027344, 84.21458435058594, 117.0457763671875))","('map', 0.9804012775421143, (1205.885986328125, 245.59307861328125, 153.18185424804688, 216.7698516845703))","('dice', 0.7842826247215271, (600.8550415039062, 105.21549224853516, 62.935367584228516, 106.1170425415039))","('face', 0.5953697562217712, (1173.0712890625, 491.4624328613281, 66.76575469970703, 132.5007781982422))","('key', 0.5563606023788452, (890.5904541015625, 142.781005859375, 123.04861450195312, 66.75582885742188))","('ball', 0.3512560725212097, (316.8185119628906, 598.6294555664062, 96.72943878173828, 87.88556671142578))"
"('map', 0.9833811521530151, (1205.77880859375, 245.48020935058594, 153.4813232421875, 215.55604553222656))","('face', 0.9815959334373474, (549.4304809570312, 321.00836181640625, 84.29685974121094, 114.3204574584961))","('dice', 0.7920277714729309, (601.6359252929688, 105.33590698242188, 64.0201644897461, 105.12428283691406))","('face', 0.5878198146820068, (1173.7724609375, 491.6145324707031, 67.28941345214844, 132.33914184570312))","('key', 0.5529554486274719, (890.9329223632812, 143.0848388671875, 123.0335922241211, 66.65811920166016))","('ball', 0.35303327441215515, (316.0126953125, 598.9880981445312, 97.59526062011719, 87.7060546875))"
"('face', 0.9815765619277954, (548.9817504882812, 321.9544677734375, 85.62434387207031, 114.92211151123047))","('map', 0.980697751045227, (1205.476806640625, 245.7759552001953, 153.18185424804688, 216.08294677734375))","('dice', 0.8211649060249329, (602.0296020507812, 105.65682983398438, 63.52195739746094, 104.80394744873047))","('face', 0.599125862121582, (1173.38818359375, 491.47772216796875, 67.35514831542969, 132.5007781982422))","('key', 0.5415811538696289, (890.8410034179688, 143.5458221435547, 123.91532897949219, 65.97810363769531))","('ball', 0.3674296438694, (316.317626953125, 599.217041015625, 96.59964752197266, 87.64986419677734))"
"('face', 0.985987663269043, (548.362548828125, 323.9596862792969, 85.54076385498047, 110.33080291748047))","('map', 0.9766429662704468, (1205.6007080078125, 244.8682861328125, 152.6591796875, 216.2412567138672))","('dice', 0.7815207839012146, (601.810546875, 105.92396545410156, 64.33352661132812, 104.41448211669922))","('face', 0.6287277936935425, (1173.1190185546875, 490.9928283691406, 66.86363220214844, 132.98690795898438))","('key', 0.5701360702514648, (890.4428100585938, 143.7432861328125, 122.23270416259766, 66.09095764160156))","('ball', 0.38390302658081055, (316.0712585449219, 599.0573120117188, 95.68424224853516, 88.71282196044922))"
"('face', 0.9851383566856384, (547.79248046875, 323.8883056640625, 86.9302749633789, 111.38632202148438))","('map', 0.9821943044662476, (1205.44140625, 244.1560516357422, 152.73373413085938, 217.14060974121094))","('dice', 0.7995798587799072, (601.2683715820312, 105.66496276855469, 64.114013671875, 105.66462707519531))","('face', 0.6644033789634705, (1173.2679443359375, 491.45733642578125, 66.9616470336914, 134.09539794921875))","('key', 0.5339729189872742, (890.958251953125, 143.5498809814453, 124.87959289550781, 66.72325134277344))","('ball', 0.3765506148338318, (316.22369384765625, 599.0100708007812, 95.89471435546875, 88.77240753173828))"
"('face', 0.9876456260681152, (547.3082885742188, 324.02783203125, 86.04345703125, 111.41352081298828))","('map', 0.982467532157898, (1204.499755859375, 243.97007751464844, 153.03233337402344, 216.3997039794922))","('dice', 0.8367709517478943, (601.0999755859375, 105.89657592773438, 63.92646026611328, 104.93196105957031))","('face', 0.698309600353241, (1173.3082275390625, 491.5235595703125, 66.7005844116211, 133.27943420410156))","('key', 0.5661343336105347, (891.0006713867188, 143.18344116210938, 125.9128189086914, 66.72325134277344))","('ball', 0.4063079059123993, (316.33819580078125, 599.0352783203125, 95.1949234008789, 88.49920654296875))"
"('face', 0.9853681921958923, (547.4135131835938, 323.9823913574219, 85.89653015136719, 110.64100646972656))","('map', 0.9797133803367615, (1204.689453125, 244.87484741210938, 152.28692626953125, 216.6640167236328))","('dice', 0.8367350101470947, (600.80029296875, 105.83747863769531, 65.06010437011719, 104.12173461914062))","('face', 0.7239745259284973, (1173.2005615234375, 491.6496887207031, 67.48683166503906, 132.3068389892578))","('key', 0.5085324048995972, (891.1829223632812, 143.5498809814453, 126.16667938232422, 66.5118179321289))","('ball', 0.3565922677516937, (316.1767578125, 599.217041015625, 94.31585693359375, 88.63705444335938))"
"('face', 0.985593855381012, (547.2734985351562, 324.2889709472656, 86.0014419555664, 110.7761459350586))","('map', 0.9824740290641785, (1205.28271484375, 245.25149536132812, 152.95762634277344, 217.61825561523438))","('dice', 0.8388020992279053, (600.83154296875, 106.07051849365234, 64.114013671875, 106.06523895263672))","('face', 0.7452719807624817, (1173.146240234375, 491.65972900390625, 67.65179443359375, 134.160888671875))","('key', 0.49522238969802856, (890.3369750976562, 143.95945739746094, 123.64334869384766, 67.44386291503906))","('ball', 0.36380019783973694, (315.7790222167969, 599.4345092773438, 95.28793334960938, 88.78324127197266))"
"('face', 0.985814094543457, (547.19970703125, 324.73736572265625, 86.02244567871094, 110.72206115722656))","('map', 0.9836308360099792, (1205.28271484375, 245.86917114257812, 152.21258544921875, 217.56512451171875))","('dice', 0.8095625042915344, (601.2683715820312, 106.12362670898438, 64.71159362792969, 105.79369354248047))","('face', 0.7710513472557068, (1172.7305908203125, 491.66473388671875, 66.99435424804688, 133.8010711669922))","('key', 0.46585920453071594, (890.0826416015625, 144.0242919921875, 123.62826538085938, 66.65811920166016))","('ball', 0.33888009190559387, (316.1298522949219, 599.744384765625, 94.7543716430664, 88.70470428466797))"
"('face', 0.9860246777534485, (547.0450439453125, 324.5069274902344, 84.97875213623047, 111.91787719726562))","('map', 0.9827301502227783, (1205.089599609375, 245.3574676513672, 152.28692626953125, 217.24667358398438))","('dice', 0.8531696200370789, (601.0443115234375, 106.2023696899414, 65.09187316894531, 104.61222076416016))","('face', 0.7792236804962158, (1172.5596923828125, 491.7047424316406, 66.60295104980469, 132.88954162597656))","('key', 0.5142044425010681, (890.2408447265625, 143.82305908203125, 124.11212921142578, 66.78843688964844))","('ball', 0.3371241092681885, (315.5315856933594, 599.5023803710938, 95.12522888183594, 88.79679107666016))"
"('face', 0.9832109808921814, (547.1219482421875, 323.71856689453125, 84.64745330810547, 113.50006866455078))","('map', 0.9807055592536926, (1204.620361328125, 246.67112731933594, 152.58465576171875, 216.2412567138672))","('dice', 0.8625494837760925, (600.7225952148438, 106.01309967041016, 64.99659729003906, 104.87434387207031))","('face', 0.8121755719184875, (1172.2105712890625, 491.8973388671875, 66.24617767333984, 133.44223022460938))","('key', 0.4858342409133911, (889.97802734375, 143.7432861328125, 123.9607162475586, 66.78843688964844))","('ball', 0.3547985851764679, (315.9103698730469, 599.7017211914062, 94.63877868652344, 89.44954681396484))"
"('map', 0.9835036396980286, (1205.44140625, 244.76283264160156, 152.28692626953125, 216.3997039794922))","('face', 0.9801495671272278, (547.0641479492188, 323.17437744140625, 84.52354431152344, 111.93153381347656))","('dice', 0.852957010269165, (600.5147705078125, 106.460693359375, 65.12366485595703, 105.92291259765625))","('face', 0.8191909193992615, (1172.239990234375, 491.9898376464844, 66.5379409790039, 131.5017547607422))","('key', 0.5289051532745361, (890.1754150390625, 143.8824005126953, 121.19268798828125, 66.22016906738281))","('ball', 0.3301689326763153, (316.39990234375, 599.7474975585938, 94.63877868652344, 89.61621856689453))"
"('map', 0.9850887656211853, (1205.8323974609375, 246.85223388671875, 150.07241821289062, 220.88340759277344))","('face', 0.9818987846374512, (547.1607055664062, 323.882568359375, 84.25570678710938, 113.40312194824219))","('dice', 0.7842443585395813, (601.2361450195312, 106.1949234008789, 64.3021240234375, 107.06689453125))","('face', 0.7482285499572754, (1173.1259765625, 492.7721252441406, 67.45388793945312, 133.9318084716797))","('key', 0.530099630355835, (890.40478515625, 144.8085174560547, 125.9128189086914, 66.36582946777344))","('ball', 0.2727317214012146, (316.2588806152344, 600.73388671875, 94.53485107421875, 90.00267028808594))"
"('map', 0.984147846698761, (1205.77880859375, 248.69888305664062, 151.1756134033203, 218.52334594726562))","('face', 0.9815943241119385, (546.4887084960938, 326.1734924316406, 86.02244567871094, 109.87382507324219))","('face', 0.7482202053070068, (1172.509521484375, 494.54595947265625, 67.48683166503906, 134.29197692871094))","('dice', 0.7389538288116455, (600.79248046875, 107.02445983886719, 64.49078369140625, 107.36791229248047))","('key', 0.5520671010017395, (890.1683349609375, 146.02960205078125, 126.01276397705078, 65.6086654663086))","('ball', 0.2821102440357208, (317.53753662109375, 601.617431640625, 96.08219146728516, 90.56196594238281))"
"('map', 0.9854422807693481, (1205.0546875, 249.2718048095703, 149.70648193359375, 224.4165802001953))","('face', 0.9729918837547302, (546.184326171875, 327.9312438964844, 88.08391571044922, 110.8843765258789))","('face', 0.72393798828125, (1172.429931640625, 494.9296569824219, 70.17520141601562, 128.8009490966797))","('dice', 0.6937724947929382, (600.1832885742188, 107.62133026123047, 63.30521011352539, 106.76671600341797))","('key', 0.6231892704963684, (889.9097290039062, 147.1120147705078, 127.13294219970703, 66.10709381103516))"
"('map', 0.9786363840103149, (1204.810791015625, 249.77035522460938, 151.54515075683594, 225.02008056640625))","('face', 0.9515074491500854, (545.6475219726562, 328.98114013671875, 88.3315658569336, 108.15719604492188))","('face', 0.7239140272140503, (1172.6097412109375, 504.66162109375, 77.26077270507812, 134.0626678466797))","('dice', 0.639614999294281, (600.7691650390625, 114.67193603515625, 67.05980682373047, 104.5420150756836))","('key', 0.562851071357727, (890.0057373046875, 148.87864685058594, 127.9268798828125, 66.59305572509766))","('ball', 0.3336653411388397, (317.1766357421875, 617.9044799804688, 100.97637939453125, 94.9428939819336))"
"('map', 0.9798160195350647, (1204.038818359375, 250.39971923828125, 151.1756134033203, 221.31524658203125))","('face', 0.9775917530059814, (544.4542846679688, 335.455810546875, 83.80438232421875, 122.15487670898438))","('face', 0.7818874716758728, (1171.0120849609375, 507.550537109375, 74.24656677246094, 136.3734588623047))","('dice', 0.635774552822113, (599.7022705078125, 117.35334014892578, 67.7840576171875, 103.42501068115234))","('key', 0.5692248344421387, (889.3846435546875, 150.64857482910156, 128.03623962402344, 68.4725112915039))","('ball', 0.3081199526786804, (315.4328308105469, 620.5469360351562, 102.89884948730469, 91.42558288574219))"
"('face', 0.9880599975585938, (544.2371826171875, 338.61651611328125, 87.07896423339844, 120.96776580810547))","('map', 0.9879863262176514, (1206.0474853515625, 251.4637908935547, 151.39723205566406, 217.8308868408203))","('face', 0.8192105889320374, (1167.5853271484375, 509.7760925292969, 72.73943328857422, 134.160888671875))","('dice', 0.6846264004707336, (599.7595825195312, 119.16619110107422, 66.40811157226562, 108.62028503417969))","('key', 0.6197071671485901, (888.9437255859375, 152.4533233642578, 127.94249725341797, 67.5262451171875))","('ball', 0.26965540647506714, (316.0741882324219, 623.2677612304688, 102.29145050048828, 88.69658660888672))"
"('face', 0.9926009178161621, (544.1296997070312, 342.7248229980469, 88.78559875488281, 123.23323822021484))","('map', 0.9828788638114929, (1204.568603515625, 252.91920471191406, 153.78138732910156, 218.20347595214844))","('face', 0.8073610663414001, (1168.70361328125, 511.7568054199219, 73.1668930053711, 134.5545196533203))","('dice', 0.7299871444702148, (598.7261962890625, 122.99210357666016, 67.55277252197266, 104.59945678710938))","('key', 0.4312954843044281, (881.24951171875, 152.8738555908203, 132.3588104248047, 63.932559967041016))","('ball', 0.2998448610305786, (315.6188049316406, 625.2495727539062, 100.2272720336914, 89.84624481201172))"
"('face', 0.9882217049598694, (544.0123901367188, 345.82269287109375, 89.59125518798828, 119.42716979980469))","('map', 0.9801918864250183, (1204.5341796875, 253.72923278808594, 151.61917114257812, 217.8308868408203))","('face', 0.8682853579521179, (1167.072021484375, 515.4373168945312, 71.15858459472656, 132.04867553710938))","('dice', 0.7921926975250244, (598.7261962890625, 125.85714721679688, 61.71808624267578, 108.77951049804688))","('ball', 0.4463437795639038, (316.40582275390625, 625.81103515625, 98.61318969726562, 90.11260223388672))","('key', 0.344558447599411, (879.5260620117188, 156.9906005859375, 132.0038299560547, 66.641845703125))"
"('map', 0.9816002249717712, (1203.6011962890625, 255.54283142089844, 149.48733520507812, 227.4503173828125))","('face', 0.9754089713096619, (544.2025146484375, 347.356201171875, 87.31312561035156, 118.62804412841797))","('face', 0.8168593645095825, (1168.3765869140625, 515.6927490234375, 71.31510925292969, 124.83817291259766))","('dice', 0.807233989238739, (598.8375244140625, 128.35711669921875, 64.90145111083984, 108.4877700805664))","('ball', 0.40050098299980164, (316.317626953125, 626.7150268554688, 96.28178405761719, 91.26947021484375))","('key', 0.2606099247932434, (879.7033081054688, 159.15985107421875, 131.2486572265625, 69.63574981689453))"
"('face', 0.977830708026886, (544.6135864257812, 351.49163818359375, 89.3400650024414, 115.45643615722656))","('map', 0.9688703417778015, (1204.7587890625, 257.8511962890625, 149.99916076660156, 228.0619659423828))","('dice', 0.8531604409217834, (598.261962890625, 130.91268920898438, 67.12532806396484, 109.69961547851562))","('face', 0.8192070126533508, (1169.368408203125, 516.9486083984375, 68.90194702148438, 124.1694564819336))","('ball', 0.38375574350357056, (317.2270812988281, 628.115478515625, 95.91812896728516, 91.26390075683594))","('key', 0.3304789364337921, (890.5746459960938, 168.92550659179688, 123.31927490234375, 69.55078887939453))"
"('map', 0.9740391373634338, (1205.8323974609375, 259.2240905761719, 150.29241943359375, 227.78375244140625))","('face', 0.9721982479095459, (544.96923828125, 354.4894714355469, 88.26689910888672, 114.83796691894531))","('face', 0.8304945230484009, (1171.7747802734375, 519.2107543945312, 69.76522064208984, 125.755859375))","('dice', 0.8023354411125183, (598.8837280273438, 133.3000946044922, 67.65179443359375, 108.09120178222656))","('key', 0.4970375597476959, (890.2481689453125, 170.09600830078125, 122.77104187011719, 69.70378112792969))","('ball', 0.2981928586959839, (317.8979797363281, 629.4117431640625, 95.91812896728516, 89.82979583740234))"
"('map', 0.9821991920471191, (1205.760986328125, 261.6949157714844, 150.95433044433594, 222.83331298828125))","('face', 0.9300206303596497, (545.4814453125, 356.5278625488281, 87.93350982666016, 109.6594467163086))","('face', 0.7871163487434387, (1172.5740966796875, 519.3269653320312, 67.55277252197266, 125.2350082397461))","('dice', 0.7043238282203674, (599.0303955078125, 134.59820556640625, 63.8328857421875, 107.91980743408203))","('key', 0.48021435737609863, (889.9030151367188, 171.50692749023438, 125.22305297851562, 66.59305572509766))"
"('face', 0.9816250801086426, (544.9755249023438, 363.17547607421875, 84.83364868164062, 115.75277709960938))","('map', 0.959287166595459, (1205.8323974609375, 263.89593505859375, 150.73336791992188, 224.91024780273438))","('face', 0.7710216641426086, (1172.1363525390625, 521.8807373046875, 66.89628601074219, 130.41470336914062))","('key', 0.6935850381851196, (889.9301147460938, 173.9113311767578, 128.20828247070312, 67.0171127319336))","('dice', 0.6729925274848938, (600.2354736328125, 135.5911102294922, 64.05143737792969, 107.91980743408203))"
"('face', 0.9789233207702637, (545.0512084960938, 364.1998291015625, 84.56482696533203, 114.50202178955078))","('map', 0.9678887724876404, (1204.672119140625, 266.5374755859375, 149.99916076660156, 225.51507568359375))","('dice', 0.7175597548484802, (600.80029296875, 142.6025390625, 67.55277252197266, 107.45970153808594))","('face', 0.664372980594635, (1172.2913818359375, 522.51220703125, 67.02706909179688, 129.2104034423828))","('key', 0.610137403011322, (889.7698364257812, 176.3026580810547, 130.497802734375, 67.55921936035156))"
"('face', 0.9758298397064209, (545.7141723632812, 365.747314453125, 81.78314208984375, 116.03572845458984))","('map', 0.9696832895278931, (1202.8416748046875, 267.9327392578125, 150.1457061767578, 232.33309936523438))","('face', 0.7270615696907043, (1171.6441650390625, 531.9906616210938, 74.39171600341797, 137.30889892578125))","('dice', 0.7267546057701111, (601.139892578125, 144.54031372070312, 67.8834228515625, 108.11759185791016))","('key', 0.6283438205718994, (890.40478515625, 177.71588134765625, 130.9605712890625, 67.44386291503906))"
"('face', 0.9845011830329895, (546.292236328125, 367.06610107421875, 81.96304321289062, 111.1147232055664))","('map', 0.9663176536560059, (1203.903564453125, 269.3788146972656, 148.39646911621094, 232.44656372070312))","('dice', 0.7593127489089966, (601.7105712890625, 145.3543243408203, 66.2785415649414, 109.15194702148438))","('face', 0.717661440372467, (1171.45751953125, 533.1635131835938, 72.63296508789062, 130.6058807373047))","('key', 0.6672106385231018, (890.5512084960938, 178.61471557617188, 128.537353515625, 68.00602722167969))"
"('face', 0.9876980185508728, (546.6207275390625, 369.1487731933594, 82.26374816894531, 115.1749038696289))","('map', 0.9520106911659241, (1203.4510498046875, 269.7829895019531, 144.25279235839844, 235.87661743164062))","('dice', 0.7644498348236084, (602.1658935546875, 146.9933624267578, 68.34906005859375, 109.39205169677734))","('face', 0.7540629506111145, (1171.32373046875, 534.9004516601562, 72.79273223876953, 133.99722290039062))","('key', 0.5933157205581665, (890.458251953125, 180.54466247558594, 126.19749450683594, 68.45579528808594))"
"('face', 0.9920106530189514, (547.9378662109375, 370.3458251953125, 85.207275390625, 115.16083526611328))","('map', 0.9482915997505188, (1204.776123046875, 271.1133728027344, 141.8777313232422, 241.58819580078125))","('face', 0.768254816532135, (1171.1326904296875, 537.1609497070312, 71.26290130615234, 134.91635131835938))","('dice', 0.7474338412284851, (602.6694946289062, 148.15036010742188, 66.73316192626953, 107.09303283691406))","('key', 0.6650926470756531, (890.6698608398438, 182.03562927246094, 128.52166748046875, 67.41094207763672))"
"('face', 0.9910898804664612, (547.69189453125, 373.69476318359375, 85.9175033569336, 116.23420715332031))","('map', 0.9062917232513428, (1200.980712890625, 283.81085205078125, 140.36180114746094, 222.127197265625))","('face', 0.8326737284660339, (1170.635498046875, 541.0671997070312, 69.88455200195312, 133.8010711669922))","('dice', 0.7675456404685974, (602.4244995117188, 153.04672241210938, 62.81256866455078, 106.03935241699219))","('key', 0.4367985129356384, (889.862548828125, 184.27435302734375, 129.387451171875, 69.85710906982422))"
"('face', 0.9839450120925903, (547.4135131835938, 378.8876037597656, 86.69712829589844, 113.29243469238281))","('map', 0.9533336758613586, (1200.9351806640625, 285.11859130859375, 143.83078002929688, 219.7001953125))","('dice', 0.8657978177070618, (602.6166381835938, 156.19313049316406, 62.47610092163086, 108.80606079101562))","('face', 0.7923818230628967, (1171.2919921875, 544.130126953125, 67.68484497070312, 125.57178497314453))","('ball', 0.29984787106513977, (316.4881591796875, 653.177001953125, 100.11109924316406, 86.87492370605469))","('key', 0.2823120951652527, (890.2481689453125, 187.57565307617188, 130.22726440429688, 71.56612396240234))"
"('map', 0.9825297594070435, (1201.6287841796875, 288.35882568359375, 144.46424865722656, 218.36334228515625))","('face', 0.9535999298095703, (546.783203125, 384.0506896972656, 89.22018432617188, 111.22328186035156))","('face', 0.8493648767471313, (1169.9146728515625, 548.906494140625, 70.55313110351562, 131.95199584960938))","('dice', 0.7729150056838989, (602.9716796875, 160.22238159179688, 63.52195739746094, 108.88578796386719))","('key', 0.7420868873596191, (891.8151245117188, 198.80596923828125, 125.03975677490234, 66.98439025878906))","('ball', 0.265001118183136, (316.66644287109375, 654.8839721679688, 97.04878234863281, 89.03286743164062))"
"('face', 0.9876667261123657, (545.858154296875, 392.54571533203125, 88.4610595703125, 123.32353210449219))","('map', 0.9724456667900085, (1202.8416748046875, 292.3930358886719, 144.182373046875, 219.96856689453125))","('key', 0.7634577751159668, (890.1181030273438, 203.66456604003906, 129.04043579101562, 68.4725112915039))","('face', 0.7422815561294556, (1168.9613037109375, 550.4212036132812, 74.90199279785156, 126.8969955444336))","('dice', 0.7412176728248596, (603.68408203125, 163.11331176757812, 62.32375717163086, 107.9988784790039))"
